city_ibge_code;epidemiological_week;growth_factor
2105906.0;21.0;6.5
2105906.0;22.0;2.62
2105906.0;23.0;1.0
2105906.0;24.0;1.32
2105906.0;25.0;1.11
2105906.0;26.0;1.18
2105906.0;27.0;0.92
2105906.0;28.0;0.91
2105906.0;29.0;1.16
2105906.0;30.0;0.49
2105906.0;31.0;0.75
2105906.0;32.0;0.38
2107209.0;21.0;39.0
2107209.0;22.0;0.13
2107209.0;23.0;0.2
2107209.0;24.0;3.0
2107209.0;25.0;0.33
2107209.0;26.0;24.0
2107209.0;27.0;1.17
2107209.0;28.0;0.64
2107209.0;29.0;1.33
2107209.0;30.0;0.79
2107209.0;31.0;0.89
2107209.0;32.0;0.0
2108900.0;21.0;2.67
2108900.0;22.0;5.06
2108900.0;23.0;0.35
2108900.0;24.0;0.89
2108900.0;25.0;2.32
2108900.0;26.0;0.97
2108900.0;27.0;0.45
2108900.0;28.0;1.52
2108900.0;29.0;0.16
2108900.0;30.0;18.17
2108900.0;31.0;1.22
2108900.0;32.0;0.35
2109403.0;21.0;0.33
2109403.0;22.0;2.33
2109403.0;23.0;1.14
2109403.0;24.0;0.12
2109403.0;25.0;0.0
2109403.0;27.0;0.43
2109403.0;28.0;0.0
2109403.0;31.0;1.0
2109403.0;32.0;0.0
2110278.0;21.0;0.5
2110278.0;22.0;6.33
2110278.0;23.0;0.32
2110278.0;24.0;0.33
2110278.0;25.0;3.0
2110278.0;26.0;0.33
2110278.0;27.0;1.0
2110278.0;28.0;0.0
2110278.0;30.0;0.14
2110278.0;31.0;3.0
2110278.0;32.0;3.67
2111250.0;21.0;2.0
2111250.0;22.0;0.0
2111250.0;24.0;0.0
2111250.0;26.0;12.0
2111250.0;27.0;3.0
2111250.0;28.0;0.22
2111250.0;29.0;0.0
2111250.0;31.0;0.75
2111250.0;32.0;0.17
3103405.0;21.0;0.0
3103405.0;23.0;0.0
3103405.0;25.0;3.0
3103405.0;26.0;0.33
3103405.0;27.0;2.0
3103405.0;28.0;1.5
3103405.0;29.0;1.0
3103405.0;30.0;2.0
3103405.0;31.0;0.83
3103405.0;32.0;1.2
3109709.0;21.0;0.0
3109709.0;26.0;2.5
3109709.0;27.0;1.0
3109709.0;28.0;0.0
3109709.0;30.0;2.5
3109709.0;31.0;0.7
3109709.0;32.0;1.0
3113602.0;21.0;0.0
3113602.0;27.0;1.0
3113602.0;28.0;1.0
3113602.0;29.0;3.0
3113602.0;30.0;9.67
3113602.0;31.0;0.72
3113602.0;32.0;1.24
3115904.0;21.0;0.0
3115904.0;28.0;6.0
3115904.0;29.0;0.0
3117702.0;21.0;0.0
3117702.0;26.0;1.0
3117702.0;27.0;0.0
3119906.0;21.0;1.67
3119906.0;22.0;0.0
3119906.0;24.0;0.0
3119906.0;26.0;1.0
3119906.0;27.0;1.0
3119906.0;28.0;0.17
3119906.0;29.0;1.0
3119906.0;30.0;1.0
3119906.0;31.0;2.0
3119906.0;32.0;0.5
3121605.0;21.0;6.0
3121605.0;22.0;0.33
3121605.0;23.0;0.0
3121605.0;25.0;8.0
3121605.0;26.0;1.62
3121605.0;27.0;-0.08
3121605.0;28.0;-2.0
3121605.0;29.0;4.5
3121605.0;30.0;1.33
3121605.0;31.0;1.5
3121605.0;32.0;1.11
3139201.0;21.0;0.0
3139201.0;24.0;0.5
3139201.0;25.0;4.0
3139201.0;26.0;1.0
3139201.0;27.0;3.25
3139201.0;28.0;0.54
3139201.0;29.0;0.0
3139201.0;32.0;2.0
3142205.0;21.0;3.0
3142205.0;22.0;2.33
3142205.0;23.0;0.29
3142205.0;24.0;2.0
3142205.0;25.0;0.75
3142205.0;26.0;0.67
3142205.0;27.0;3.0
3142205.0;28.0;1.0
3142205.0;29.0;2.83
3142205.0;30.0;0.88
3142205.0;31.0;0.4
3142205.0;32.0;3.0
3145877.0;21.0;1.0
3145877.0;22.0;1.0
3145877.0;23.0;0.0
3145877.0;28.0;0.0
3145877.0;30.0;0.0
3147402.0;21.0;0.0
3147402.0;23.0;0.0
3147402.0;26.0;10.0
3147402.0;27.0;0.8
3147402.0;28.0;0.62
3147402.0;29.0;3.2
3147402.0;30.0;1.12
3147402.0;31.0;1.33
3147402.0;32.0;1.83
3148905.0;21.0;0.0
3148905.0;23.0;0.0
3148905.0;28.0;0.0
3148905.0;30.0;7.0
3148905.0;31.0;0.14
3148905.0;32.0;4.0
3151404.0;21.0;0.0
3151404.0;24.0;0.0
3151404.0;28.0;0.09
3151404.0;29.0;1.29
3151404.0;30.0;0.44
3151404.0;31.0;0.0
3159902.0;21.0;0.0
3159902.0;27.0;0.31
3159902.0;28.0;0.36
3159902.0;29.0;0.6
3159902.0;30.0;1.33
3159902.0;31.0;0.25
3159902.0;32.0;0.0
3161007.0;23.0;0.0
3161007.0;27.0;0.6
3161007.0;28.0;1.67
3161007.0;29.0;0.2
3161007.0;30.0;5.0
3161007.0;31.0;0.4
3161007.0;32.0;1.5
3162575.0;21.0;0.33
3162575.0;22.0;2.0
3162575.0;23.0;2.0
3162575.0;24.0;0.0
3162575.0;26.0;1.89
3162575.0;27.0;0.59
3162575.0;28.0;1.7
3162575.0;29.0;1.0
3162575.0;30.0;0.71
3162575.0;31.0;0.5
3162575.0;32.0;2.0
5002605.0;21.0;0.0
5002605.0;23.0;0.0
5002605.0;25.0;0.0
5002605.0;28.0;2.5
5002605.0;29.0;0.8
5002605.0;30.0;1.75
5002605.0;31.0;0.57
5002605.0;32.0;0.0
5006358.0;21.0;0.0
5006358.0;31.0;0.0
5106232.0;21.0;0.0
5106232.0;23.0;0.0
5106232.0;25.0;3.0
5106232.0;26.0;1.0
5106232.0;27.0;3.0
5106232.0;28.0;0.67
5106232.0;29.0;2.0
5106232.0;30.0;1.5
5106232.0;31.0;1.06
5106232.0;32.0;0.92
5106240.0;21.0;4.0
5106240.0;22.0;3.0
5106240.0;23.0;0.17
5106240.0;24.0;2.0
5106240.0;25.0;3.0
5106240.0;26.0;1.17
5106240.0;27.0;0.57
5106240.0;28.0;3.12
5106240.0;29.0;0.56
5106240.0;30.0;2.07
5106240.0;31.0;0.66
5106240.0;32.0;0.26
5106257.0;21.0;0.0
5106257.0;25.0;0.0
5106257.0;27.0;1.25
5106257.0;28.0;3.0
5106257.0;29.0;0.8
5106257.0;30.0;3.08
5106257.0;31.0;0.54
5106257.0;32.0;2.15
5107578.0;21.0;0.0
5107578.0;30.0;1.75
5107578.0;31.0;0.86
5107578.0;32.0;0.0
5107768.0;21.0;0.0
5107768.0;26.0;0.0
5107768.0;30.0;0.75
5107768.0;31.0;0.0
5108600.0;21.0;0.75
5108600.0;22.0;1.67
5108600.0;23.0;2.8
5108600.0;24.0;0.57
5108600.0;25.0;2.0
5108600.0;26.0;1.19
5108600.0;27.0;1.21
5108600.0;28.0;1.35
5108600.0;29.0;0.74
5108600.0;30.0;1.91
5108600.0;31.0;0.82
5108600.0;32.0;0.47
1505494.0;21.0;1.0
1505494.0;22.0;1.0
1505494.0;23.0;1.5
1505494.0;24.0;0.67
1505494.0;25.0;2.5
1505494.0;26.0;2.6
1505494.0;27.0;2.08
1505494.0;28.0;0.33
1505494.0;29.0;0.78
1505494.0;30.0;1.29
1505494.0;31.0;1.33
1505494.0;32.0;1.33
2500734.0;21.0;1.2
2500734.0;22.0;0.17
2500734.0;23.0;0.0
2500734.0;30.0;3.0
2500734.0;31.0;0.33
2500734.0;32.0;0.0
2500908.0;21.0;5.0
2500908.0;22.0;1.4
2500908.0;23.0;1.71
2500908.0;24.0;1.17
2500908.0;25.0;1.57
2500908.0;26.0;0.82
2500908.0;27.0;1.39
2500908.0;28.0;1.04
2500908.0;29.0;0.38
2500908.0;30.0;2.0
2500908.0;31.0;0.95
2500908.0;32.0;0.58
2515401.0;21.0;7.0
2515401.0;22.0;0.57
2515401.0;23.0;1.25
2515401.0;24.0;0.2
2515401.0;25.0;0.0
2515401.0;27.0;0.0
2515401.0;29.0;2.8
2515401.0;30.0;0.36
2515401.0;31.0;-0.2
2515401.0;32.0;-1.0
2601607.0;21.0;1.0
2601607.0;22.0;0.0
2601607.0;24.0;-0.25
2601607.0;25.0;-2.0
2601607.0;26.0;1.5
2601607.0;27.0;0.33
2601607.0;28.0;0.0
2601607.0;30.0;2.25
2601607.0;31.0;0.89
2601607.0;32.0;1.88
2608750.0;21.0;4.0
2608750.0;22.0;0.0
2608750.0;24.0;0.33
2608750.0;25.0;1.0
2608750.0;26.0;4.0
2608750.0;27.0;0.75
2608750.0;28.0;4.33
2608750.0;29.0;2.62
2608750.0;30.0;0.74
2608750.0;31.0;1.4
2608750.0;32.0;0.94
2201556.0;21.0;0.0
2201556.0;31.0;0.0
2202133.0;21.0;5.0
2202133.0;22.0;0.5
2202133.0;23.0;2.2
2202133.0;24.0;0.27
2202133.0;25.0;1.0
2202133.0;26.0;0.67
2202133.0;27.0;1.5
2202133.0;28.0;1.33
2202133.0;29.0;0.75
2202133.0;30.0;1.0
2202133.0;31.0;1.33
2202133.0;32.0;6.5
2205607.0;21.0;0.0
2205607.0;25.0;1.0
2205607.0;26.0;0.0
2205607.0;28.0;3.0
2205607.0;29.0;0.17
2205607.0;30.0;1.0
2205607.0;31.0;0.0
2207850.0;22.0;0.0
2207850.0;25.0;1.0
2207850.0;26.0;1.0
2207850.0;27.0;0.33
2207850.0;28.0;0.0
2207850.0;30.0;6.0
2207850.0;31.0;5.17
2207850.0;32.0;0.03
2209856.0;21.0;0.0
2209856.0;24.0;0.0
2209856.0;27.0;0.2
2209856.0;28.0;0.0
2209856.0;31.0;3.5
2209856.0;32.0;1.71
4101101.0;21.0;3.0
4101101.0;22.0;1.0
4101101.0;23.0;1.67
4101101.0;24.0;1.6
4101101.0;25.0;2.38
4101101.0;26.0;0.26
4101101.0;27.0;1.0
4101101.0;28.0;1.6
4101101.0;29.0;0.88
4101101.0;30.0;3.14
4101101.0;31.0;0.41
4101101.0;32.0;3.0
4103602.0;21.0;0.0
4103602.0;24.0;6.0
4103602.0;25.0;1.67
4103602.0;26.0;1.3
4103602.0;27.0;0.92
4103602.0;28.0;1.08
4103602.0;29.0;0.23
4103602.0;30.0;3.67
4103602.0;31.0;0.64
4103602.0;32.0;1.0
4110706.0;21.0;0.0
4110706.0;24.0;1.75
4110706.0;25.0;1.0
4110706.0;26.0;0.86
4110706.0;27.0;2.67
4110706.0;28.0;1.31
4110706.0;29.0;1.48
4110706.0;30.0;0.68
4110706.0;31.0;1.48
4110706.0;32.0;0.84
4112009.0;21.0;2.0
4112009.0;22.0;2.0
4112009.0;23.0;2.5
4112009.0;24.0;0.9
4112009.0;25.0;1.11
4112009.0;26.0;1.2
4112009.0;27.0;3.0
4112009.0;28.0;0.17
4112009.0;29.0;3.17
4112009.0;30.0;0.53
4112009.0;31.0;1.0
4112009.0;32.0;0.8
4114401.0;21.0;2.0
4114401.0;22.0;0.5
4114401.0;23.0;0.0
4114401.0;25.0;0.0
4114401.0;28.0;3.0
4114401.0;29.0;3.33
4114401.0;30.0;0.35
4114401.0;31.0;1.0
4114401.0;32.0;1.71
4118600.0;21.0;2.0
4118600.0;22.0;0.0
4118600.0;26.0;0.5
4118600.0;27.0;1.5
4118600.0;28.0;2.0
4118600.0;29.0;0.0
4119103.0;21.0;0.0
4119103.0;25.0;2.0
4119103.0;26.0;0.0
4119103.0;30.0;3.0
4119103.0;31.0;0.56
4119103.0;32.0;0.6
4124806.0;21.0;0.0
4124806.0;23.0;0.0
4124806.0;29.0;2.0
4124806.0;30.0;1.0
4124806.0;31.0;1.25
4124806.0;32.0;1.4
1100296.0;21.0;0.0
1100296.0;24.0;7.0
1100296.0;25.0;0.14
1100296.0;26.0;1.0
1100296.0;27.0;0.0
1100296.0;29.0;5.0
1100296.0;30.0;2.6
1100296.0;31.0;0.62
1100296.0;32.0;0.94
4301701.0;21.0;0.5
4301701.0;22.0;1.5
4301701.0;23.0;2.0
4301701.0;24.0;1.17
4301701.0;25.0;3.14
4301701.0;26.0;0.73
4301701.0;27.0;0.06
4301701.0;28.0;1.0
4301701.0;29.0;2.0
4301701.0;30.0;1.0
4301701.0;31.0;3.5
4301701.0;32.0;1.29
4302659.0;21.0;0.0
4302659.0;23.0;11.0
4302659.0;24.0;0.0
4302659.0;26.0;-1.0
4302659.0;27.0;5.0
4302659.0;28.0;0.2
4302659.0;29.0;1.0
4302659.0;30.0;0.0
4303301.0;21.0;-1.0
4303301.0;22.0;-0.0
4303301.0;29.0;0.0
4303558.0;21.0;2.0
4303558.0;22.0;1.5
4303558.0;23.0;0.0
4303558.0;25.0;1.4
4303558.0;26.0;0.14
4303558.0;27.0;2.0
4303558.0;28.0;0.5
4303558.0;29.0;-1.0
4303558.0;30.0;-2.0
4303558.0;31.0;1.0
4303558.0;32.0;0.0
4304903.0;21.0;3.0
4304903.0;22.0;0.67
4304903.0;23.0;0.5
4304903.0;24.0;2.0
4304903.0;25.0;0.5
4304903.0;26.0;6.0
4304903.0;27.0;0.83
4304903.0;28.0;0.2
4304903.0;29.0;1.0
4304903.0;30.0;4.0
4304903.0;31.0;6.25
4304903.0;32.0;0.4
4306007.0;21.0;0.0
4306007.0;25.0;2.0
4306007.0;26.0;1.0
4306007.0;27.0;1.0
4306007.0;28.0;0.0
4306007.0;31.0;0.6
4306007.0;32.0;0.67
4306973.0;21.0;0.33
4306973.0;22.0;1.0
4306973.0;23.0;-1.0
4306973.0;24.0;-0.0
4306973.0;26.0;8.0
4306973.0;27.0;-0.12
4306973.0;28.0;-4.0
4306973.0;29.0;0.25
4306973.0;30.0;2.0
4306973.0;31.0;0.0
4309100.0;21.0;7.0
4309100.0;22.0;0.0
4309100.0;25.0;1.5
4309100.0;26.0;2.33
4309100.0;27.0;4.43
4309100.0;28.0;1.68
4309100.0;29.0;0.83
4309100.0;30.0;2.19
4309100.0;31.0;0.81
4309100.0;32.0;1.22
4309654.0;21.0;-1.0
4309654.0;22.0;-0.0
4309654.0;25.0;2.0
4309654.0;26.0;-0.5
4309654.0;27.0;-2.0
4309654.0;28.0;0.5
4309654.0;29.0;3.0
4309654.0;30.0;0.67
4309654.0;31.0;3.0
4309654.0;32.0;0.33
4311502.0;21.0;-1.0
4311502.0;22.0;-0.12
4311502.0;23.0;11.0
4311502.0;24.0;0.45
4311502.0;25.0;0.6
4311502.0;26.0;1.0
4311502.0;27.0;0.0
4311502.0;29.0;-1.0
4311502.0;30.0;3.0
4311502.0;31.0;1.0
4311502.0;32.0;1.33
4312203.0;21.0;-1.0
4312203.0;22.0;-0.0
4312203.0;24.0;0.0
4312203.0;26.0;1.0
4312203.0;27.0;4.33
4312203.0;28.0;0.62
4312203.0;29.0;1.38
4312203.0;30.0;0.91
4312203.0;31.0;0.7
4312203.0;32.0;0.14
4316105.0;21.0;3.0
4316105.0;22.0;0.33
4316105.0;23.0;1.0
4316105.0;24.0;2.0
4316105.0;25.0;2.5
4316105.0;26.0;4.2
4316105.0;27.0;0.48
4316105.0;28.0;1.5
4316105.0;29.0;0.4
4316105.0;30.0;2.83
4316105.0;31.0;0.82
4316105.0;32.0;1.07
4318408.0;21.0;8.0
4318408.0;22.0;0.12
4318408.0;23.0;-1.0
4318408.0;24.0;-14.0
4318408.0;25.0;0.43
4318408.0;26.0;0.5
4318408.0;27.0;2.0
4318408.0;28.0;1.67
4318408.0;29.0;0.5
4318408.0;30.0;1.6
4318408.0;31.0;1.62
4318408.0;32.0;1.92
4318465.0;21.0;1.0
4318465.0;22.0;0.5
4318465.0;23.0;0.0
4318465.0;26.0;0.8
4318465.0;27.0;0.0
4318465.0;30.0;0.71
4318465.0;31.0;1.8
4318465.0;32.0;0.11
4319752.0;21.0;0.0
4319752.0;23.0;0.0
4319752.0;29.0;0.0
4319752.0;31.0;3.0
4319752.0;32.0;0.0
4210035.0;21.0;1.0
4210035.0;22.0;0.0
4210035.0;24.0;0.5
4210035.0;25.0;0.0
4210035.0;27.0;9.0
4210035.0;28.0;0.56
4210035.0;29.0;1.6
4210035.0;30.0;1.12
4210035.0;31.0;2.0
4210035.0;32.0;1.28
3508009.0;21.0;0.0
3508009.0;23.0;0.5
3508009.0;24.0;2.0
3508009.0;25.0;4.75
3508009.0;26.0;0.21
3508009.0;27.0;1.5
3508009.0;28.0;2.67
3508009.0;29.0;0.88
3508009.0;30.0;1.36
3508009.0;31.0;1.37
3508009.0;32.0;1.08
3509452.0;21.0;1.0
3509452.0;22.0;3.0
3509452.0;23.0;1.67
3509452.0;24.0;2.6
3509452.0;25.0;0.23
3509452.0;26.0;1.67
3509452.0;27.0;2.2
3509452.0;28.0;0.09
3509452.0;29.0;5.0
3509452.0;30.0;3.4
3509452.0;31.0;0.18
3509452.0;32.0;0.67
3518008.0;21.0;0.0
3518008.0;25.0;5.5
3518008.0;26.0;0.18
3518008.0;27.0;3.0
3518008.0;28.0;0.5
3518008.0;29.0;0.67
3518008.0;30.0;0.0
3518008.0;32.0;2.5
3528304.0;21.0;5.0
3528304.0;22.0;0.4
3528304.0;23.0;3.0
3528304.0;24.0;0.0
3528304.0;26.0;0.33
3528304.0;27.0;-1.0
3528304.0;28.0;4.0
3528304.0;29.0;0.5
3528304.0;30.0;1.0
3528304.0;31.0;3.5
3528304.0;32.0;0.86
3529500.0;21.0;1.0
3529500.0;22.0;0.5
3529500.0;23.0;1.0
3529500.0;24.0;7.0
3529500.0;25.0;3.29
3529500.0;26.0;1.04
3529500.0;27.0;0.54
3529500.0;28.0;1.15
3529500.0;29.0;0.6
3529500.0;30.0;1.33
3529500.0;31.0;0.5
3529500.0;32.0;1.0
3532108.0;21.0;1.0
3532108.0;22.0;1.0
3532108.0;23.0;0.0
3532108.0;26.0;0.0
3532108.0;28.0;0.0
3532108.0;31.0;0.17
3532108.0;32.0;2.0
3533601.0;21.0;1.0
3533601.0;22.0;0.0
3533601.0;25.0;-0.5
3533601.0;26.0;-1.0
3533601.0;27.0;2.0
3533601.0;28.0;1.0
3533601.0;29.0;0.0
3533601.0;31.0;0.67
3533601.0;32.0;4.5
3534757.0;21.0;0.0
3534757.0;24.0;0.5
3534757.0;25.0;5.0
3534757.0;26.0;2.4
3534757.0;27.0;0.75
3534757.0;28.0;0.67
3534757.0;29.0;2.17
3534757.0;30.0;1.0
3534757.0;31.0;0.46
3534757.0;32.0;3.5
3535408.0;21.0;0.0
3535408.0;23.0;2.5
3535408.0;24.0;0.2
3535408.0;25.0;0.0
3535408.0;27.0;2.0
3535408.0;28.0;1.25
3535408.0;29.0;2.2
3535408.0;30.0;1.36
3535408.0;31.0;0.87
3535408.0;32.0;1.0
3539004.0;21.0;0.0
3539004.0;24.0;6.0
3539004.0;25.0;0.83
3539004.0;26.0;5.0
3539004.0;27.0;0.72
3539004.0;28.0;2.89
3539004.0;29.0;0.33
3539004.0;30.0;1.41
3539004.0;31.0;0.96
3539004.0;32.0;1.04
3539608.0;21.0;10.0
3539608.0;22.0;0.0
3539608.0;25.0;8.5
3539608.0;26.0;0.47
3539608.0;27.0;0.75
3539608.0;28.0;3.83
3539608.0;29.0;0.3
3539608.0;30.0;2.0
3539608.0;31.0;0.21
3539608.0;32.0;6.0
3548609.0;21.0;0.0
3548609.0;24.0;1.0
3548609.0;25.0;0.5
3548609.0;26.0;1.0
3548609.0;27.0;2.0
3548609.0;28.0;2.5
3548609.0;29.0;2.0
3548609.0;30.0;0.7
3548609.0;31.0;0.86
3548609.0;32.0;0.33
2702504.0;21.0;3.0
2702504.0;22.0;3.0
2702504.0;23.0;0.0
2702504.0;25.0;1.0
2702504.0;26.0;11.0
2702504.0;27.0;1.82
2702504.0;28.0;1.05
2702504.0;29.0;0.86
2702504.0;30.0;0.83
2702504.0;31.0;0.8
2702504.0;32.0;0.5
2702603.0;21.0;3.5
2702603.0;22.0;0.86
2702603.0;23.0;1.83
2702603.0;24.0;1.27
2702603.0;25.0;1.14
2702603.0;26.0;1.0
2702603.0;27.0;1.88
2702603.0;28.0;2.67
2702603.0;29.0;0.4
2702603.0;30.0;2.5
2702603.0;31.0;0.66
2702603.0;32.0;0.42
2703502.0;21.0;0.33
2703502.0;22.0;6.0
2703502.0;23.0;1.17
2703502.0;24.0;0.43
2703502.0;25.0;2.33
2703502.0;26.0;1.14
2703502.0;27.0;1.0
2703502.0;28.0;1.0
2703502.0;29.0;0.38
2703502.0;30.0;0.0
2703502.0;32.0;1.0
2704906.0;21.0;2.0
2704906.0;22.0;0.5
2704906.0;23.0;2.0
2704906.0;24.0;1.0
2704906.0;25.0;1.5
2704906.0;26.0;1.0
2704906.0;27.0;0.0
2704906.0;29.0;1.0
2704906.0;30.0;2.0
2704906.0;31.0;-1.0
2704906.0;32.0;-1.5
2707107.0;21.0;0.0
2707107.0;23.0;0.75
2707107.0;24.0;1.0
2707107.0;25.0;1.67
2707107.0;26.0;2.0
2707107.0;27.0;0.8
2707107.0;28.0;1.38
2707107.0;29.0;1.27
2707107.0;30.0;3.14
2707107.0;31.0;0.34
2707107.0;32.0;0.33
2707800.0;21.0;1.0
2707800.0;22.0;1.5
2707800.0;23.0;3.0
2707800.0;24.0;1.44
2707800.0;25.0;1.38
2707800.0;26.0;0.56
2707800.0;27.0;3.2
2707800.0;28.0;0.41
2707800.0;29.0;0.92
2707800.0;30.0;0.42
2707800.0;31.0;0.6
2707800.0;32.0;2.0
2921500.0;21.0;0.0
2921500.0;23.0;2.5
2921500.0;24.0;3.2
2921500.0;25.0;0.5
2921500.0;26.0;3.75
2921500.0;27.0;0.8
2921500.0;28.0;0.71
2921500.0;29.0;0.76
2921500.0;30.0;1.85
2921500.0;31.0;0.38
2921500.0;32.0;1.22
5201454.0;21.0;-1.0
5201454.0;22.0;-1.0
5201454.0;23.0;7.0
5201454.0;24.0;0.29
5201454.0;25.0;6.0
5201454.0;26.0;0.08
5201454.0;27.0;1.0
5201454.0;28.0;2.0
5201454.0;29.0;0.0
5201454.0;31.0;3.0
5201454.0;32.0;1.33
2102804.0;21.0;1.83
2102804.0;22.0;1.27
2102804.0;23.0;1.71
2102804.0;24.0;1.54
2102804.0;25.0;0.27
2102804.0;26.0;2.6
2102804.0;27.0;0.85
2102804.0;28.0;0.45
2102804.0;29.0;3.2
2102804.0;30.0;0.41
2102804.0;31.0;2.23
2102804.0;32.0;0.59
2105351.0;21.0;6.0
2105351.0;22.0;1.83
2105351.0;23.0;0.14
2105351.0;24.0;5.33
2105351.0;25.0;0.5
2105351.0;26.0;1.75
2105351.0;27.0;1.57
2105351.0;28.0;1.36
2105351.0;29.0;1.13
2105351.0;30.0;0.18
2105351.0;31.0;14.33
2105351.0;32.0;0.64
2105963.0;21.0;1.0
2105963.0;22.0;5.0
2105963.0;23.0;6.8
2105963.0;24.0;0.0
2105963.0;26.0;0.9
2105963.0;27.0;0.37
2105963.0;28.0;0.29
2105963.0;29.0;0.0
2110658.0;21.0;2.0
2110658.0;22.0;0.0
2110658.0;24.0;0.11
2110658.0;25.0;1.0
2110658.0;26.0;0.0
2110658.0;28.0;3.0
2110658.0;29.0;0.33
2110658.0;30.0;8.5
2110658.0;31.0;0.35
2110658.0;32.0;4.0
3111101.0;21.0;2.0
3111101.0;22.0;0.0
3111101.0;24.0;1.5
3111101.0;25.0;1.33
3111101.0;26.0;1.5
3111101.0;27.0;1.33
3111101.0;28.0;1.62
3111101.0;29.0;0.62
3111101.0;30.0;0.62
3111101.0;31.0;1.0
3111101.0;32.0;1.6
3115359.0;21.0;1.0
3115359.0;22.0;6.0
3115359.0;23.0;0.5
3115359.0;24.0;1.33
3115359.0;25.0;0.25
3115359.0;26.0;2.0
3115359.0;27.0;0.0
3115359.0;29.0;2.0
3115359.0;30.0;1.5
3115359.0;31.0;0.83
3115359.0;32.0;0.8
3124906.0;21.0;2.0
3124906.0;22.0;0.0
3124906.0;24.0;5.0
3124906.0;25.0;0.2
3124906.0;26.0;25.0
3124906.0;27.0;0.64
3124906.0;28.0;0.69
3124906.0;29.0;0.23
3124906.0;30.0;0.0
3124906.0;32.0;0.0
3128006.0;21.0;1.0
3128006.0;22.0;1.0
3128006.0;23.0;1.0
3128006.0;24.0;5.0
3128006.0;25.0;0.4
3128006.0;26.0;5.5
3128006.0;27.0;2.36
3128006.0;28.0;1.85
3128006.0;29.0;0.44
3128006.0;30.0;1.14
3128006.0;31.0;0.58
3128006.0;32.0;1.21
3128501.0;21.0;0.0
3130200.0;21.0;0.0
3130200.0;24.0;0.0
3130200.0;28.0;-0.0
3130200.0;30.0;0.0
3130200.0;32.0;0.33
3130606.0;21.0;0.0
3130606.0;23.0;0.0
3130606.0;28.0;-4.0
3130606.0;29.0;0.75
3130606.0;30.0;2.0
3130606.0;31.0;1.33
3130606.0;32.0;1.75
3132305.0;21.0;0.0
3132305.0;24.0;-0.0
3132305.0;26.0;0.33
3132305.0;27.0;1.0
3132305.0;28.0;3.0
3132305.0;29.0;0.67
3132305.0;30.0;2.5
3132305.0;31.0;0.8
3132305.0;32.0;0.25
3135704.0;21.0;0.0
3135704.0;23.0;0.0
3135704.0;27.0;0.5
3135704.0;28.0;4.0
3135704.0;29.0;1.25
3135704.0;30.0;0.4
3135704.0;31.0;1.0
3135704.0;32.0;0.0
3152907.0;21.0;0.0
3152907.0;23.0;2.5
3152907.0;24.0;0.0
3152907.0;26.0;0.64
3152907.0;27.0;0.43
3152907.0;28.0;3.33
3152907.0;29.0;0.6
3152907.0;30.0;2.67
3152907.0;31.0;0.25
3152907.0;32.0;2.25
3161205.0;21.0;0.0
3161205.0;29.0;0.0
3162005.0;21.0;1.0
3162005.0;22.0;0.0
3162005.0;28.0;0.67
3162005.0;29.0;0.5
3162005.0;30.0;1.0
3162005.0;31.0;1.0
3162005.0;32.0;15.0
3164803.0;21.0;0.0
3164803.0;24.0;2.0
3164803.0;25.0;-1.0
3164803.0;26.0;-0.5
3164803.0;27.0;0.0
3164803.0;32.0;2.0
5003801.0;21.0;15.0
5003801.0;22.0;3.27
5003801.0;23.0;1.8
5003801.0;24.0;0.33
5003801.0;25.0;0.97
5003801.0;26.0;0.36
5003801.0;27.0;2.0
5003801.0;28.0;0.4
5003801.0;29.0;1.62
5003801.0;30.0;1.15
5003801.0;31.0;0.47
5003801.0;32.0;1.71
5004007.0;21.0;1.0
5004007.0;22.0;5.0
5004007.0;23.0;1.0
5004007.0;24.0;0.2
5004007.0;25.0;5.0
5004007.0;26.0;0.8
5004007.0;27.0;2.0
5004007.0;28.0;1.0
5004007.0;29.0;0.88
5004007.0;30.0;0.86
5004007.0;31.0;0.83
5004007.0;32.0;0.0
5100300.0;21.0;2.5
5100300.0;22.0;0.6
5100300.0;23.0;0.0
5100300.0;25.0;5.5
5100300.0;26.0;0.91
5100300.0;27.0;2.1
5100300.0;28.0;0.57
5100300.0;29.0;0.25
5100300.0;30.0;10.67
5100300.0;31.0;0.66
5100300.0;32.0;0.57
2502151.0;21.0;2.0
2502151.0;22.0;13.0
2502151.0;23.0;0.46
2502151.0;24.0;0.42
2502151.0;25.0;0.4
2502151.0;26.0;0.0
2502151.0;28.0;1.6
2502151.0;29.0;0.0
2502151.0;31.0;3.33
2502151.0;32.0;0.5
2503506.0;21.0;4.5
2503506.0;22.0;1.44
2503506.0;23.0;0.46
2503506.0;24.0;0.67
2503506.0;25.0;1.25
2503506.0;26.0;1.2
2503506.0;27.0;1.17
2503506.0;28.0;3.0
2503506.0;29.0;1.38
2503506.0;30.0;1.24
2503506.0;31.0;1.44
2503506.0;32.0;1.0
2504355.0;21.0;3.0
2504355.0;22.0;2.33
2504355.0;23.0;0.71
2504355.0;24.0;2.8
2504355.0;25.0;0.64
2504355.0;26.0;1.89
2504355.0;27.0;0.29
2504355.0;28.0;0.4
2504355.0;29.0;0.5
2504355.0;30.0;4.0
2504355.0;31.0;5.75
2504355.0;32.0;0.3
2508406.0;21.0;0.0
